637965308345245946;77.50194;1;3;1.5;1.1;2;1899;0.789889415481833;-0.3420197;0.5603072;-0.2084443;0.9920171;0;2.5;0.08166502;2.133119;
637965308361299545;79.10724;1;3;1.5;1.1;2;1605;0.934579439252336;0.6427875;2.266045;0.4261191;1.938501;-0.3420197;0.5603072;-0.2084443;0.9920171;
637965308377223107;80.70035;1;3;1.5;1.1;2;1593;0.941619585687382;-0.8660251;0.9999995;-0.6913028;1.306459;0.6427875;2.266045;0.4261191;1.938501;
637965308389335830;81.9113;1;3;1.5;1.1;2;1211;1.23864574731627;0.9848077;1.673648;0.7912635;1.707968;-0.8660251;0.9999995;-0.6913028;1.306459;
637965308409330311;83.91025;1;3;1.5;1.1;2;1999;0.750375187593797;-0.9848078;1.673648;-0.6901892;1.705953;0.9848077;1.673648;0.7912635;1.707968;
637965308428314578;85.80891;1;3;1.5;1.1;2;1899;0.789889415481833;0.8660256;1;0.646396;1.268696;-0.9848078;1.673648;-0.6901892;1.705953;
637965308442307714;87.20831;1;3;1.5;1.1;2;1399;1.07219442458899;-0.6427882;2.266044;-0.5271783;2.000985;0.8660256;1;0.646396;1.268696;
637965308461291961;89.10766;1;3;1.5;1.1;2;1899;0.789889415481833;0.3420205;0.5603075;0.1444559;1.063227;-0.6427882;2.266044;-0.5271783;2.000985;
637965308487287786;91.7067;1;3;2;0.6;1.8;1400;1.42857142857143;-0.3078177;0.6542765;-0.216397;0.783011;0;2.4;0.00468345;2.279742;
637965308503281370;93.3059;1;3;2;0.6;1.8;1599;1.25078173858662;0.5785087;2.18944;0.4823274;2.133392;-0.3078177;0.6542765;-0.216397;0.783011;
637965308515274055;94.50521;1;3;2;0.6;1.8;1199;1.66805671392827;-0.7794226;1.05;-0.6255453;1.180073;0.5785087;2.18944;0.4823274;2.133392;
637965308530257412;96.00429;1;3;2;0.6;1.8;1499;1.33422281521014;0.8863269;1.656283;0.6274983;1.64056;-0.7794226;1.05;-0.6255453;1.180073;
637965308545260782;97.50395;1;3;2;0.6;1.8;1500;1.33333333333333;-0.8863271;1.656283;-0.6809711;1.697025;0.8863269;1.656283;0.6274983;1.64056;
637965308555373049;98.51473;1;3;2;0.6;1.8;1011;1.9782393669634;0.779423;1.05;0.5717705;1.157793;-0.8863271;1.656283;-0.6809711;1.697025;
637965308569376193;99.91517;1;3;2;0.6;1.8;1400;1.42857142857143;-0.5785094;2.18944;-0.4649379;2.121679;0.779423;1.05;0.5717705;1.157793;
637965308580352697;101.0133;1;3;2;0.6;1.8;1098;1.82149362477231;0.3078185;0.6542768;0.2397534;0.9225016;-0.5785094;2.18944;-0.4649379;2.121679;
637965308616337840;104.6113;1;3;3.5;0.2;2;2399;1.45894122551063;-0.3420197;0.5603072;-0.3051025;0.6317433;0;2.5;0.009514283;2.47342;
637965308679325242;110.9087;1;3;3.5;0.2;2;6297;0.55582023185644;0.6427875;2.266045;0.6309229;2.250218;-0.3420197;0.5603072;-0.3051025;0.6317433;
637965308738388474;116.8172;1;3;3.5;0.2;2;5909;0.592316804873921;-0.8660251;0.9999995;-0.8296347;1.042989;0.6427875;2.266045;0.6309229;2.250218;
637965308775366770;120.5152;1;3;3.5;0.2;2;3698;0.946457544618713;0.9848077;1.673648;0.9651734;1.664849;-0.8660251;0.9999995;-0.8296347;1.042989;
637965308799472173;122.9253;1;3;3.5;0.2;2;2410;1.45228215767635;-0.9848078;1.673648;-0.9207487;1.687507;0.9848077;1.673648;0.9651734;1.664849;
637965308833459793;126.3235;1;3;3.5;0.2;2;3398;1.03001765744556;0.8660256;1;0.8307499;1.061136;-0.9848078;1.673648;-0.9207487;1.687507;
637965308861446072;129.1223;1;3;3.5;0.2;2;2799;1.25044658806717;-0.6427882;2.266044;-0.6148037;2.212042;0.8660256;1;0.8307499;1.061136;
637965308875439204;130.5218;1;3;3.5;0.2;2;1400;2.5;0.3420205;0.5603075;0.3301752;0.6259123;-0.6427882;2.266044;-0.6148037;2.212042;
637965308939402680;136.9188;1;3;2.5;0.3;1.4;2699;0.926268988514265;-0.2394138;0.8422151;-0.223997;0.9158925;0;2.2;0.03507582;2.138063;
637965308957511886;138.7291;1;3;2.5;0.3;1.4;1810;1.38121546961326;0.4499513;2.036231;0.4090031;1.986128;-0.2394138;0.8422151;-0.223997;0.9158925;
637965308969504575;139.9286;1;3;2.5;0.3;1.4;1199;2.08507089241034;-0.6062176;1.15;-0.5254803;1.220314;0.4499513;2.036231;0.4090031;1.986128;
637965309009486879;143.9268;1;3;2.5;0.3;1.4;3998;0.625312656328164;0.6893654;1.621554;0.6226994;1.65901;-0.6062176;1.15;-0.5254803;1.220314;
637965309024510253;145.4285;1;3;2.5;0.3;1.4;1502;1.66444740346205;-0.6893655;1.621553;-0.6107371;1.631938;0.6893654;1.621554;0.6226994;1.65901;
637965309054576980;148.4365;1;3;2.5;0.3;1.4;3008;0.831117021276596;0.6062179;1.15;0.5722889;1.228187;-0.6893655;1.621553;-0.6107371;1.631938;
637965309066569672;149.6359;1;3;2.5;0.3;1.4;1199;2.08507089241034;-0.4499517;2.036231;-0.4140508;2.05425;0.6062179;1.15;0.5722889;1.228187;
637965309089534827;151.9336;1;3;2.5;0.3;1.4;2298;1.08790252393386;0.2394144;0.8422153;0.2293791;0.8984159;-0.4499517;2.036231;-0.4140508;2.05425;
637965309194628376;162.4419;1;3;4.5;0.1;2.2;3700;1.21621621621622;-0.3762217;0.4663379;-0.4044953;0.464586;0;2.6;-0.02946669;2.605296;
637965309251581153;168.1378;1;3;4.5;0.1;2.2;5696;0.79002808988764;0.7070663;2.342649;0.6784499;2.352;-0.3762217;0.4663379;-0.4044953;0.464586;
637965309280567647;171.0364;1;3;4.5;0.1;2.2;2899;1.55225939979303;-0.9526277;0.9499994;-0.9392931;0.9714417;0.7070663;2.342649;0.6784499;2.352;
637965309306667565;173.6464;1;3;4.5;0.1;2.2;2610;1.72413793103448;1.083289;1.691013;1.064589;1.719467;-0.9526277;0.9499994;-0.9392931;0.9714417;
637965309329652729;175.9452;1;3;4.5;0.1;2.2;2299;1.9573727707699;-1.083289;1.691012;-1.040081;1.686193;1.083289;1.691013;1.064589;1.719467;
637965309354637343;178.4439;1;3;4.5;0.1;2.2;2499;1.80072028811525;0.9526281;0.9500003;0.9419057;0.9741876;-1.083289;1.691012;-1.040081;1.686193;
637965309380629957;181.0428;1;3;4.5;0.1;2.2;2599;1.73143516737207;-0.7070671;2.342648;-0.7091857;2.326108;0.9526281;0.9500003;0.9419057;0.9741876;
637965309407615999;183.7413;1;3;4.5;0.1;2.2;2699;1.66728417932568;0.3762226;0.4663382;0.3515024;0.5090381;-0.7070671;2.342648;-0.7091857;2.326108;
637965309456616985;188.6393;1;3;4;0.1;1.4;2978;1.34318334452653;-0.2394138;0.8422151;-0.2245722;0.8612041;0;2.2;-0.000446327;2.193644;
637965309480802417;191.0492;1;3;4;0.1;1.4;2410;1.6597510373444;0.4499513;2.036231;0.4299079;2.021733;-0.2394138;0.8422151;-0.2245722;0.8612041;
637965309528693145;195.8469;1;3;4;0.1;1.4;4798;0.833680700291788;-0.6062176;1.15;-0.5844241;1.166003;0.4499513;2.036231;0.4299079;2.021733;
637965309551678297;198.1459;1;3;4;0.1;1.4;2299;1.73988690735102;0.6893654;1.621554;0.6608577;1.63205;-0.6062176;1.15;-0.5844241;1.166003;
637965309579664574;200.9447;1;3;4;0.1;1.4;2799;1.4290818149339;-0.6893655;1.621553;-0.6732957;1.616877;0.6893654;1.621554;0.6608577;1.63205;
637965309664740019;209.4517;1;3;4;0.1;1.4;8507;0.470201010932174;0.6062179;1.15;0.6095595;1.158252;-0.6893655;1.621553;-0.6732957;1.616877;
637965309687729917;211.7507;1;3;4;0.1;1.4;2299;1.73988690735102;-0.4499517;2.036231;-0.4376208;2.024199;0.6062179;1.15;0.6095595;1.158252;
637965309735710672;216.5486;1;3;4;0.1;1.4;4798;0.833680700291788;0.2394144;0.8422153;0.2233521;0.8857186;-0.4499517;2.036231;-0.4376208;2.024199;
637965309794793925;222.4566;1;3;3;0.2;1.4;3798;0.789889415481833;-0.2394138;0.8422151;-0.2348151;0.8817186;0;2.2;-0.025955;2.151779;
637965309812777953;224.2562;1;3;3;0.2;1.4;1800;1.66666666666667;0.4499513;2.036231;0.4159641;2.037434;-0.2394138;0.8422151;-0.2348151;0.8817186;
637965309866750047;229.6533;1;3;3;0.2;1.4;5397;0.555864369093941;-0.6062176;1.15;-0.5851821;1.185441;0.4499513;2.036231;0.4159641;2.037434;
637965309887744753;231.7525;1;3;3;0.2;1.4;2099;1.4292520247737;0.6893654;1.621554;0.639064;1.599481;-0.6062176;1.15;-0.5851821;1.185441;
637965309908849488;233.8627;1;3;3;0.2;1.4;2110;1.4218009478673;-0.6893655;1.621553;-0.6145452;1.584709;0.6893654;1.621554;0.639064;1.599481;
637965309995801611;242.5584;1;3;3;0.2;1.4;8696;0.344986200551978;0.6062179;1.15;0.5819582;1.174462;-0.6893655;1.621553;-0.6145452;1.584709;
637965310019798904;244.9577;1;3;3;0.2;1.4;2399;1.25052105043768;-0.4499517;2.036231;-0.4010314;1.982145;0.6062179;1.15;0.5819582;1.174462;
637965310053891364;248.3669;1;3;3;0.2;1.4;3409;0.880023467292461;0.2394144;0.8422153;0.2621152;0.9201788;-0.4499517;2.036231;-0.4010314;1.982145;
